JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458831.82819,12.548,0.026,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.276,Z,19.646,19.308,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.82874,12.513,0.026,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.279,Z,19.692,19.294,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.82884,14.070,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.280,Z,18.644,18.301,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.83317,14.103,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.304,Z,18.638,18.311,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.83749,14.068,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.331,Z,18.575,18.233,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.84181,14.093,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.359,Z,18.559,18.220,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.84586,14.072,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.387,Z,18.578,18.235,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.84992,14.088,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.417,Z,18.559,18.220,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.85397,14.077,0.014,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.449,Z,18.580,18.247,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.85803,14.108,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.483,Z,18.577,18.240,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.86209,14.070,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.520,Z,18.616,18.265,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458831.86616,14.073,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.559,Z,18.611,18.257,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.59708,14.016,0.043,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.240,Z,18.521,18.213,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.59782,14.001,0.026,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.237,Z,18.517,18.202,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.59850,12.475,0.048,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.233,Z,19.589,19.269,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.59906,12.483,0.033,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.231,Z,19.607,19.269,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.62242,13.938,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.138,Z,18.568,18.182,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.62737,13.930,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.122,Z,18.575,18.189,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.63233,13.948,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.108,Z,18.545,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.63729,13.954,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.094,Z,18.547,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.64225,13.924,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.082,Z,18.556,18.174,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.64719,13.938,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.071,Z,18.557,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.65214,13.938,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.061,Z,18.551,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.65709,13.955,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.052,Z,18.550,18.167,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.66206,13.954,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.044,Z,18.538,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.66701,13.921,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.037,Z,18.545,18.163,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.67197,13.941,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.031,Z,18.538,18.159,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.67694,13.920,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.025,Z,18.553,18.167,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.68190,13.947,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.021,Z,18.564,18.186,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.68686,13.930,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.017,Z,18.555,18.177,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.69219,13.913,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.014,Z,18.564,18.186,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.69753,13.939,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.012,Z,18.550,18.178,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.70288,13.940,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.538,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.70824,13.953,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.584,18.221,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.71340,13.980,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.529,18.220,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.71880,13.981,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.012,Z,18.508,18.188,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.72419,13.970,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.014,Z,18.495,18.175,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.72911,13.948,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.017,Z,18.510,18.139,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.72985,13.940,0.016,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.018,Z,18.510,18.148,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.73053,12.470,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.018,Z,19.582,19.209,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.73063,13.967,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.018,Z,18.487,18.155,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.73108,12.427,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.019,Z,19.619,19.220,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.73503,13.955,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.022,Z,18.501,18.172,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.73947,13.963,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.026,Z,18.482,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.74391,13.962,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.031,Z,18.494,18.159,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.74837,13.967,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.037,Z,18.493,18.167,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.75281,13.959,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.043,Z,18.481,18.158,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.75727,13.951,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.050,Z,18.499,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.76166,13.968,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.058,Z,18.493,18.174,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.76601,13.952,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.066,Z,18.488,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.77037,13.961,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.076,Z,18.492,18.164,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.77473,13.951,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.086,Z,18.506,18.167,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.77911,13.945,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.096,Z,18.521,18.187,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.78348,13.943,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.108,Z,18.526,18.200,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.78785,13.927,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.121,Z,18.526,18.189,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.79223,13.928,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.135,Z,18.594,18.253,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.79660,13.953,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.149,Z,18.518,18.184,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.80097,13.955,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.165,Z,18.519,18.186,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.80534,13.952,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.182,Z,18.513,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.80968,13.943,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.200,Z,18.534,18.213,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.81402,13.953,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.219,Z,18.544,18.222,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.81837,13.948,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.240,Z,18.538,18.216,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.82272,13.933,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.262,Z,18.557,18.231,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.82678,13.938,0.018,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.283,Z,18.585,18.219,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.82707,13.938,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.285,Z,18.555,18.221,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.82752,13.935,0.018,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.288,Z,18.553,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.82820,12.458,0.023,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.291,Z,19.627,19.267,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.82877,12.456,0.023,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.295,Z,19.601,19.245,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.83142,13.953,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.310,Z,18.547,18.212,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.83578,13.898,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.337,Z,18.551,18.203,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.84013,13.926,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.366,Z,18.534,18.206,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.84422,13.944,0.011,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.395,Z,18.535,18.209,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.84832,13.931,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.426,Z,18.537,18.204,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.85241,13.938,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.459,Z,18.549,18.216,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.85650,13.930,0.012,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.494,Z,18.558,18.231,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.86060,13.919,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.532,Z,18.589,18.252,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.86470,13.918,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.572,Z,18.583,18.235,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458832.86880,13.915,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.616,Z,18.599,18.253,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.59433,13.963,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.240,Z,18.528,18.223,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.59506,13.961,0.013,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.237,Z,18.522,18.221,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.59573,12.465,0.022,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.234,Z,19.625,19.267,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.59630,12.501,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.231,Z,19.591,19.284,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.65537,13.874,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.051,Z,18.606,18.209,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.66030,13.901,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.043,Z,18.539,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.66524,13.908,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.036,Z,18.546,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.67019,13.897,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.030,Z,18.543,18.162,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.67512,13.888,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.024,Z,18.546,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.68006,13.910,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.020,Z,18.530,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.68500,13.896,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.016,Z,18.529,18.160,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.69028,13.907,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.013,Z,18.528,18.175,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.69557,13.894,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.536,18.165,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.70084,13.924,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.530,18.171,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.70613,13.911,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.010,Z,18.518,18.163,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.71125,13.918,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.011,Z,18.494,18.166,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.71661,13.930,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.012,Z,18.497,18.176,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.72196,13.950,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.015,Z,18.464,18.158,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.72730,13.936,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.018,Z,18.461,18.155,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73076,13.920,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.021,Z,18.478,18.147,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73405,13.930,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.023,Z,18.495,18.138,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73479,13.936,0.015,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.024,Z,18.496,18.136,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73515,13.940,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.025,Z,18.465,18.150,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73547,12.441,0.021,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.594,19.195,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73604,12.431,0.020,,I,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 12.510  K = 12.121,0,1.025,Z,19.604,19.224,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.73954,13.921,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.029,Z,18.481,18.161,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.74392,13.947,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.034,Z,18.478,18.163,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.74833,13.934,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.040,Z,18.501,18.174,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.75272,13.925,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.047,Z,18.495,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.75705,13.920,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.055,Z,18.497,18.175,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.76138,13.948,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.063,Z,18.492,18.180,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.76569,13.919,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.071,Z,18.497,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.77002,13.926,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.081,Z,18.490,18.155,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.77435,13.933,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.091,Z,18.497,18.173,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.77868,13.935,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.103,Z,18.507,18.194,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.78301,13.936,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.115,Z,18.520,18.209,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.78734,13.943,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.128,Z,18.508,18.191,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.79167,13.939,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.142,Z,18.506,18.196,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.79600,13.931,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.157,Z,18.522,18.198,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.80032,13.953,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.173,Z,18.508,18.197,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
2458833.80465,13.949,0.010,,V,HMB,,UCAC4 296-008893,UCAC4 296-009008,,STANDARD MAG: C = 13.159  K = 12.814,0,1.190,Z,18.511,18.196,,ASASSN-V J060000.76-310027.83,VVS,STD,,,,
